DPD90_12m;customer_type;product_type_zart;product_type_nyilt;onero;age_of_asset (honap);sales_channel_dealer;sales_channel_hitelpont;sales_channel_hiteliroda;Nace_low;Nace_medium;Nace_high
0;1;1;0;-1,263755643;0,872418828;1;0;0;0;1;0
0;0;1;0;0,820854104;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,224988974;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;1,450518779;0;0;1;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,231303581;1,225702131;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,123197755;1;0;0;0;1;0
0;1;1;0;1,104222109;1,12935214;1;0;0;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,380131067;1;0;0;1;0;0
0;0;1;0;-0,474429725;0,904535492;1;0;0;0;0;1
0;1;1;0;2,978871162;-0,058964427;1;0;0;1;0;0
0;1;1;0;0,314896192;0,743952172;1;0;0;1;0;0
0;1;1;0;2,491857071;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;0;1;0
1;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,711835508;0;0;1;0;0;1
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,596761481;3,345401953;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,161468804;1;0;0;0;1;0
0;1;1;0;-0,097131937;2,542485354;0;0;1;1;0;0
1;1;1;0;-0,474429725;0,743952172;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,393828783;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;-0,155314419;1;0;0;0;1;0
0;1;1;0;-0,4523286;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,204390563;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;0;1;0;1,104222109;2,767302002;0;0;1;0;0;1
0;1;1;0;0,256486074;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,776068836;1;0;0;1;0;0
0;0;1;0;1,596761481;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;1;0;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,432595452;0,8081855;1;0;0;1;0;0
0;1;1;0;1,255772685;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;3,184818633;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,114573044;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,082134745;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;1,835918747;1;0;0;1;0;0
0;1;1;0;1,104222109;0,32643554;0;0;1;1;0;0
0;0;1;0;4,00578418;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,607736107;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;0;1;0;1;0;0
0;1;1;0;0,700087239;-0,540714387;0;1;0;0;1;0
0;1;1;0;1,893548026;1,546868771;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,412247731;1;0;0;1;0;0
0;1;1;0;2,420028413;3,345401953;0;1;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;1,900152075;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,033002148;0;1;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,150882036;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,358309117;2,060735394;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,428648822;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,314896192;0,48701886;1;0;0;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,665356899;-0,540714387;0;0;1;0;1;0
0;1;1;0;-1,263755643;0,48701886;1;0;0;1;0;0
0;1;1;0;-1,075896074;1,578985435;0;0;1;0;1;0
0;1;1;0;-1,263755643;3,473868609;0;1;0;1;0;0
0;1;1;0;0,314896192;2,574602018;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,595896218;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,727000257;3,216935297;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;2,561317752;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,381902034;0;0;1;0;0;1
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,777530878;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;0;0;1;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,036353841;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,936652156;0;0;1;0;1;0
0;1;1;0;-0,33629769;1,675335427;1;0;0;1;0;0
0;1;1;0;1,056073228;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,078098417;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,389092828;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,340943947;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,643218763;0;0;1;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,124758344;-0,540714387;1;0;0;0;0;1
0;0;1;0;2,991500377;-0,251664411;0;0;1;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;1,386285451;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,065118812;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,117564712;1,996502067;1;0;0;0;1;0
0;0;1;0;0,226491689;1,868035411;1;0;0;1;0;0
0;1;1;0;0,34804788;-0,540714387;1;0;0;1;0;0
1;1;1;0;-1,263755643;2,092852058;1;0;0;1;0;0
0;1;1;0;1,637806429;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;1,065118812;1;0;0;1;0;0
0;1;1;0;-0,105814522;0,230085549;1;0;0;0;1;0
0;1;1;0;-0,506792088;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;0,904535492;0;0;1;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
1;1;1;0;-0,000834175;0,32643554;0;1;0;0;1;0
0;0;1;0;0,420665865;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,018185584;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,393828783;0,454902196;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;0;1;0;1;0;0
1;1;1;0;-0,474429725;1,097235476;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,96876882;0;0;1;1;0;0
0;1;1;0;-1,184823051;4,019851896;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,303056303;0,358552204;1;0;0;1;0;0
0;1;1;0;-0,869092684;3,602335265;0;1;0;1;0;0
0;1;1;0;0,42934845;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,133516866;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,547033948;0,262202213;1;0;0;1;0;0
0;1;1;0;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,497230478;-0,540714387;0;1;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,800407568;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,054584275;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,065469202;0,551252188;1;0;0;1;0;0
0;1;1;0;-0,474429725;4,694301839;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;0,776068836;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;0,230085549;0;1;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;2,377404813;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,192640373;3,088468641;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,50442411;-0,540714387;1;0;0;0;0;1
0;0;1;0;-1,263755643;3,377518617;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,539930015;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;3,214879611;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,917941192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;0;0;1;0;0;1
0;1;1;0;1,093171546;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,110550478;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,069491768;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;0,583368852;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,393828783;0,679718844;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,165879229;0,262202213;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,128691212;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;0,776068836;1;0;0;0;1;0
0;1;1;0;-0,356030838;0,840302164;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,285918944;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,615485516;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,742073387;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,117564712;0,711835508;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;1;0;0
0;0;1;0;-0,120811715;2,606718682;0;0;1;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;1;0;0
0;1;1;0;2,27558177;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,023724627;1,161468804;1;0;0;0;1;0
0;1;1;0;0,445924294;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,386285451;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,863651994;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;1,932268739;1;0;0;1;0;0
0;1;1;0;1,41521652;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,351281121;0,32643554;1;0;0;1;0;0
0;1;1;0;2,045098602;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,840302164;1;0;0;1;0;0
0;1;1;0;0,664567573;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;4,084085224;0;0;1;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;0;0;1;0;1;0
0;0;1;0;-0,685969071;1,900152075;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,288938135;1,739568755;1;0;0;1;0;0
0;0;1;0;-1,263755643;2,638835346;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,776068836;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,869092684;0,615485516;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,190348332;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;1,193585467;0;0;1;0;0;1
0;1;1;0;-0,869092684;1,964385403;1;0;0;0;0;1
0;1;1;0;-1,263755643;1,225702131;1;0;0;1;0;0
0;1;1;0;0,70955915;-0,251664411;0;1;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,157896271;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,265258357;1,418402115;0;1;0;0;1;0
0;1;1;0;1,806722175;-0,251664411;1;0;0;1;0;0
0;1;1;0;0,02126695;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,893548026;0,96876882;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,178432507;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,395497134;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;0,936652156;0;1;0;0;0;1
0;1;1;0;-0,474429725;2,157085386;0;0;1;1;0;0
0;1;1;0;-0,474429725;1,803802083;0;0;1;1;0;0
0;1;1;0;0,33068271;-0,540714387;1;0;0;1;0;0
0;0;1;0;2,299261547;0,872418828;0;0;1;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,153160316;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,057665641;0,904535492;0;0;1;0;1;0
0;1;1;0;0,540643404;0,96876882;1;0;0;0;1;0
0;1;1;0;-0,895929765;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;3,377518617;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,96065449;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,326887954;0,519135524;1;0;0;1;0;0
0;1;1;0;0,40803665;1,932268739;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,133735557;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,342612297;2,735185338;1;0;0;1;0;0
0;0;1;0;1,598340133;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,124758344;-0,540714387;1;0;0;0;0;1
0;1;1;0;2,329255932;2,221318714;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,679718844;0;0;1;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,611102099;0;0;1;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,478252026;0;0;1;0;0;1
0;1;1;0;0,46802542;0,069502229;0;1;0;1;0;0
0;1;1;0;-0,474429725;1,097235476;1;0;0;1;0;0
0;0;1;0;-0,582567376;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,633935736;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,58572468;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,679718844;0;1;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;0,583368852;1;0;0;1;0;0
0;1;1;0;-1,15798597;0,743952172;0;1;0;0;1;0
0;0;1;0;1,943275559;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,804354197;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;1,546868771;1;0;0;0;0;1
0;0;1;0;-0,869092684;1,546868771;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,869092684;1,418402115;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;0,358552204;0;0;1;0;0;1
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
1;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,171238875;0,551252188;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,058964427;1;0;0;0;1;0
0;0;1;0;2,224275585;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,243233169;4,05196856;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,262202213;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;0;1;0;0,145980445;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,355151813;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,966090073;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,96293277;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,197452266;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,670182553;0,230085549;1;0;0;0;0;1
0;1;1;0;-0,474429725;0,48701886;0;0;1;0;1;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,23763195;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,058365269;2,18920205;0;1;0;1;0;0
0;1;1;0;-0,108971826;1,12935214;1;0;0;0;1;0
0;1;1;0;1,336283928;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;1,033002148;0;0;1;0;1;0
0;0;1;0;0,745078816;1,225702131;1;0;0;0;0;1
0;1;1;0;-1,201398895;0,069502229;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,133735557;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,569938161;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,226491689;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,394694046;-0,251664411;1;0;0;0;1;0
0;1;1;0;-0,000834175;1,225702131;0;1;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,381988895;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;3,313285289;0;0;1;0;1;0
0;1;1;0;0,157031008;3,89138524;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,776068836;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,586424307;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;1,000885484;0;0;1;0;1;0
0;1;1;0;-0,488637592;1,065118812;0;0;1;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,355241512;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,386285451;0;0;1;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,420028413;2,51036869;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,47219986;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
1;1;1;0;2,509222241;0,262202213;0;0;1;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,957497187;2,092852058;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,386285451;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,459432533;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,534418495;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,355241512;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,126412933;2,028618731;1;0;0;1;0;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,124968722;1;0;0;0;1;0
0;1;1;0;1,637017103;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,328466606;0,743952172;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,893548026;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,314896192;0,165852221;0;1;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;2,960001985;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
